arm,checkpoint,style,status_match,n
qwen3_8_27b__production,turbofan,shopfloor,0.9444444444444444,54
qwen3_8_27b__production,turbofan,sms,0.9444444444444444,54
qwen3_8_27b__semantic,pronostia,consequence,0.6666666666666666,54
qwen3_8_27b__semantic,pronostia,hinglish,0.6666666666666666,54
qwen3_8_27b__semantic,pronostia,original,0.6666666666666666,54
qwen3_8_27b__semantic,pronostia,shopfloor,0.6481481481481481,54
qwen3_8_27b__semantic,pronostia,sms,0.6666666666666666,54
qwen3_8_27b__semantic,simulator,consequence,0.7037037037037037,54
qwen3_8_27b__semantic,simulator,hinglish,0.6111111111111112,54
qwen3_8_27b__semantic,simulator,original,0.6666666666666666,54
qwen3_8_27b__semantic,simulator,shopfloor,0.7777777777777778,54
qwen3_8_27b__semantic,simulator,sms,0.7407407407407407,54
qwen3_8_27b__semantic,simulator_calibrated,consequence,0.9444444444444444,54
qwen3_8_27b__semantic,simulator_calibrated,hinglish,0.8333333333333334,54
qwen3_8_27b__semantic,simulator_calibrated,original,0.7777777777777778,54
qwen3_8_27b__semantic,simulator_calibrated,shopfloor,0.9814814814814815,54
qwen3_8_27b__semantic,simulator_calibrated,sms,1.0,54
qwen3_8_27b__semantic,turbofan,consequence,0.8888888888888888,54
qwen3_8_27b__semantic,turbofan,hinglish,0.7592592592592593,54
qwen3_8_27b__semantic,turbofan,original,0.7592592592592593,54
qwen3_8_27b__semantic,turbofan,shopfloor,0.9444444444444444,54
qwen3_8_27b__semantic,turbofan,sms,0.9074074074074074,54
tfidf_logreg,pronostia,consequence,0.6666666666666666,54
tfidf_logreg,pronostia,hinglish,0.6666666666666666,54
tfidf_logreg,pronostia,original,0.6666666666666666,54
tfidf_logreg,pronostia,shopfloor,0.6666666666666666,54
tfidf_logreg,pronostia,sms,0.6666666666666666,54
tfidf_logreg,simulator,consequence,0.7222222222222222,54
tfidf_logreg,simulator,hinglish,0.5,54
tfidf_logreg,simulator,original,1.0,54
tfidf_logreg,simulator,shopfloor,0.6666666666666666,54
tfidf_logreg,simulator,sms,0.5555555555555556,54
tfidf_logreg,simulator_calibrated,consequence,0.7222222222222222,54
tfidf_logreg,simulator_calibrated,hinglish,0.5,54
tfidf_logreg,simulator_calibrated,original,1.0,54
tfidf_logreg,simulator_calibrated,shopfloor,0.6666666666666666,54
tfidf_logreg,simulator_calibrated,sms,0.5555555555555556,54
tfidf_logreg,turbofan,consequence,0.7222222222222222,54
tfidf_logreg,turbofan,hinglish,0.5,54
tfidf_logreg,turbofan,original,1.0,54
tfidf_logreg,turbofan,shopfloor,0.6666666666666666,54
tfidf_logreg,turbofan,sms,0.5555555555555556,54
tfidf_logreg_indomain,pronostia,consequence,0.6666666666666666,54
tfidf_logreg_indomain,pronostia,hinglish,0.6666666666666666,54
tfidf_logreg_indomain,pronostia,original,0.6666666666666666,54
tfidf_logreg_indomain,pronostia,shopfloor,0.6666666666666666,54
tfidf_logreg_indomain,pronostia,sms,0.6666666666666666,54
tfidf_logreg_indomain,simulator,consequence,0.9259259259259259,54
tfidf_logreg_indomain,simulator,hinglish,1.0,54
tfidf_logreg_indomain,simulator,original,0.9444444444444444,54
tfidf_logreg_indomain,simulator,shopfloor,0.8888888888888888,54
tfidf_logreg_indomain,simulator,sms,0.9444444444444444,54
tfidf_logreg_indomain,simulator_calibrated,consequence,0.9444444444444444,54
tfidf_logreg_indomain,simulator_calibrated,hinglish,1.0,54
tfidf_logreg_indomain,simulator_calibrated,original,0.9444444444444444,54
tfidf_logreg_indomain,simulator_calibrated,shopfloor,0.8703703703703703,54
tfidf_logreg_indomain,simulator_calibrated,sms,0.9444444444444444,54
tfidf_logreg_indomain,turbofan,consequence,0.9444444444444444,54
tfidf_logreg_indomain,turbofan,hinglish,1.0,54
tfidf_logreg_indomain,turbofan,original,0.9444444444444444,54
tfidf_logreg_indomain,turbofan,shopfloor,0.8888888888888888,54
tfidf_logreg_indomain,turbofan,sms,0.9444444444444444,54
