checkpoint,low,medium,high,strategy,n,match_rate,mean_rul,match_rate_expected_online,n_expected_online,match_rate_expected_offline,n_expected_offline
pronostia,0.15,0.15,0.9,tfidf_logreg,108,0.6666666666666666,69.51915576722887,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,agentic,108,0.6666666666666666,75.18150152983489,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,bge_m3_logreg,108,0.6666666666666666,69.27352414307771,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,embedding_severity,108,0.6666666666666666,73.33159206531666,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,fixed_midrange,108,0.6666666666666666,70.1003590159946,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,gemini_3_5_flash,108,0.6666666666666666,75.0746578110589,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,groq_gpt_oss_120b,108,0.6666666666666666,75.54168999636615,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,groq_llama3,108,0.6666666666666666,73.36975699883921,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,groq_llama4,108,0.6666666666666666,74.09206978480022,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,groq_qwen3_8,108,0.6666666666666666,75.81670610992997,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,keyword_only,108,0.6666666666666666,46.390431033240425,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,keyword_regex_extended,108,0.6666666666666666,71.86253699549923,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,keyword_regex_severity,108,0.6666666666666666,71.86253699549923,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,minilm_finetuned,108,0.6666666666666666,68.06799503608987,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,minilm_logreg,108,0.6666666666666666,69.39292953632496,1.0,72,0.0,36
pronostia,0.15,0.15,0.95,tfidf_logreg,108,0.6666666666666666,69.46715340790925,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,agentic,108,0.6666666666666666,75.02003493132415,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,bge_m3_logreg,108,0.6666666666666666,69.19486768157394,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,embedding_severity,108,0.6666666666666666,73.29116286171808,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,fixed_midrange,108,0.6666666666666666,70.1003590159946,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,gemini_3_5_flash,108,0.6666666666666666,74.91275524210047,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,groq_gpt_oss_120b,108,0.6666666666666666,75.38095255251284,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,groq_llama3,108,0.6666666666666666,73.18557702170477,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,groq_llama4,108,0.6666666666666666,73.90310760780618,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,groq_qwen3_8,108,0.6666666666666666,75.65831239135177,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,keyword_only,108,0.6666666666666666,46.096148084711146,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,keyword_regex_extended,108,0.6666666666666666,71.82328708083541,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,keyword_regex_severity,108,0.6666666666666666,71.82328708083541,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,minilm_finetuned,108,0.6666666666666666,67.95773235956828,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,minilm_logreg,108,0.6666666666666666,69.28266685980337,1.0,72,0.0,36
pronostia,0.15,0.15,1.0,tfidf_logreg,108,0.6666666666666666,69.42672420431066,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,agentic,108,0.6666666666666666,75.64919024926645,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,bge_m3_logreg,108,0.6666666666666666,69.30960814158122,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,embedding_severity,108,0.6666666666666666,75.74245663042421,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,fixed_midrange,108,0.6666666666666666,47.849349957925305,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,gemini_3_5_flash,108,0.6666666666666666,75.8066543649744,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,groq_gpt_oss_120b,108,0.6666666666666666,76.15018929375543,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,groq_llama3,108,0.6666666666666666,75.45537886796174,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,groq_llama4,108,0.6666666666666666,74.62375893416228,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,groq_qwen3_8,108,0.6666666666666666,76.40264364525125,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,keyword_only,108,0.6666666666666666,55.2572040381255,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,keyword_regex_extended,108,0.6666666666666666,67.73909830164027,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,keyword_regex_severity,108,0.6666666666666666,67.73909830164027,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,minilm_finetuned,108,0.6666666666666666,66.84604328650015,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,minilm_logreg,108,0.6666666666666666,69.15786605411105,1.0,72,0.0,36
pronostia,0.15,0.2,0.3,tfidf_logreg,108,0.6666666666666666,66.83058479097154,1.0,72,0.0,36
